id,trial,trialord,look,lookdir,age,female_baby,female_parent,lullaby_side,lullaby_order,lullaby_character,condition,lultrial
8082,11,7,8688,r,4.5995893,1,1,right,second,red,15,1
8082,12,8,0,l,4.5995893,1,1,right,second,red,15,0
8082,12,8,3152,r,4.5995893,1,1,right,second,red,15,0
8082,13,13,1744,l,4.5995893,1,1,right,second,red,15,
8082,13,13,10982,r,4.5995893,1,1,right,second,red,15,
8083,1,1,4304,l,8.016427,0,1,right,first,red,14,
8083,1,1,6848,r,8.016427,0,1,right,first,red,14,
8083,2,1,4237,l,8.016427,0,1,right,first,red,14,1
8083,2,1,5376,r,8.016427,0,1,right,first,red,14,1
8083,3,2,1535,l,8.016427,0,1,right,first,red,14,0
8083,3,2,5157,r,8.016427,0,1,right,first,red,14,0
8083,4,4,1072,l,8.016427,0,1,right,first,red,14,
8083,4,4,1312,r,8.016427,0,1,right,first,red,14,
8084,1,1,1831,l,5.0595484,0,1,right,second,red,16,
8084,1,1,9181,r,5.0595484,0,1,right,second,red,16,
8084,2,1,4661,l,5.0595484,0,1,right,second,red,16,0
8084,2,1,4208,r,5.0595484,0,1,right,second,red,16,0
8084,3,2,256,l,5.0595484,0,1,right,second,red,16,1
8084,3,2,10189,r,5.0595484,0,1,right,second,red,16,1
8084,4,4,2304,l,5.0595484,0,1,right,second,red,16,
8084,4,4,7349,r,5.0595484,0,1,right,second,red,16,
8084,5,3,221,l,5.0595484,0,1,right,second,red,16,1
8084,5,3,10512,r,5.0595484,0,1,right,second,red,16,1
8084,6,4,3685,l,5.0595484,0,1,right,second,red,16,0
8084,6,4,3760,r,5.0595484,0,1,right,second,red,16,0
8084,7,7,4973,l,5.0595484,0,1,right,second,red,16,
8084,7,7,4384,r,5.0595484,0,1,right,second,red,16,
8084,8,5,3781,l,5.0595484,0,1,right,second,red,16,0
8084,8,5,5344,r,5.0595484,0,1,right,second,red,16,0
8084,9,6,1143,l,5.0595484,0,1,right,second,red,16,1
8084,9,6,9661,r,5.0595484,0,1,right,second,red,16,1
8084,10,10,3856,l,5.0595484,0,1,right,second,red,16,
8084,10,10,4917,r,5.0595484,0,1,right,second,red,16,
8084,11,7,7965,l,5.0595484,0,1,right,second,red,16,1
8084,11,7,3744,r,5.0595484,0,1,right,second,red,16,1
8084,12,8,4112,l,5.0595484,0,1,right,second,red,16,0
8084,12,8,2720,r,5.0595484,0,1,right,second,red,16,0
8084,13,13,832,l,5.0595484,0,1,right,second,red,16,
8084,13,13,6784,r,5.0595484,0,1,right,second,red,16,
8085,1,1,7960,l,9.8891172,0,1,left,second,blue,12,
8085,1,1,4752,r,9.8891172,0,1,left,second,blue,12,
8085,2,1,6848,l,9.8891172,0,1,left,second,blue,12,0
8085,2,1,4292,r,9.8891172,0,1,left,second,blue,12,0
8085,3,2,7808,l,9.8891172,0,1,left,second,blue,12,1
8085,3,2,5224,r,9.8891172,0,1,left,second,blue,12,1
8085,4,4,6512,l,9.8891172,0,1,left,second,blue,12,
8085,4,4,3664,r,9.8891172,0,1,left,second,blue,12,
8085,5,3,6104,l,9.8891172,0,1,left,second,blue,12,1
8085,5,3,6448,r,9.8891172,0,1,left,second,blue,12,1
8085,6,4,6720,l,9.8891172,0,1,left,second,blue,12,0
8085,6,4,5952,r,9.8891172,0,1,left,second,blue,12,0
8085,7,7,6680,l,9.8891172,0,1,left,second,blue,12,
8085,7,7,2112,r,9.8891172,0,1,left,second,blue,12,
8085,8,5,1008,l,9.8891172,0,1,left,second,blue,12,0
8085,8,5,2368,r,9.8891172,0,1,left,second,blue,12,0
8086,1,1,998,l,3.778234,0,1,right,first,red,14,
8086,1,1,8144,r,3.778234,0,1,right,first,red,14,
8086,2,1,0,l,3.778234,0,1,right,first,red,14,1
8086,2,1,10990,r,3.778234,0,1,right,first,red,14,1
8086,3,2,8192,l,3.778234,0,1,right,first,red,14,0
8086,3,2,0,r,3.778234,0,1,right,first,red,14,0
8086,4,4,8526,l,3.778234,0,1,right,first,red,14,
8086,4,4,640,r,3.778234,0,1,right,first,red,14,
8086,5,3,2150,l,3.778234,0,1,right,first,red,14,0
8086,5,3,10240,r,3.778234,0,1,right,first,red,14,0
8086,6,4,4896,l,3.778234,0,1,right,first,red,14,1
8086,6,4,7380,r,3.778234,0,1,right,first,red,14,1
8086,7,7,12134,l,3.778234,0,1,right,first,red,14,
8086,7,7,896,r,3.778234,0,1,right,first,red,14,
8086,8,5,592,l,3.778234,0,1,right,first,red,14,1
8086,8,5,13198,r,3.778234,0,1,right,first,red,14,1
8086,9,6,12804,l,3.778234,0,1,right,first,red,14,0
8086,9,6,0,r,3.778234,0,1,right,first,red,14,0
8086,10,10,8606,l,3.778234,0,1,right,first,red,14,
8086,10,10,4064,r,3.778234,0,1,right,first,red,14,
8086,11,7,12646,l,3.778234,0,1,right,first,red,14,0
8086,11,7,0,r,3.778234,0,1,right,first,red,14,0
8086,12,8,0,l,3.778234,0,1,right,first,red,14,1
8086,12,8,8974,r,3.778234,0,1,right,first,red,14,1
8086,13,13,2704,l,3.778234,0,1,right,first,red,14,
8086,13,13,7680,r,3.778234,0,1,right,first,red,14,
8087,1,1,0,l,3.6796715,0,1,left,first,blue,9,
8087,1,1,13297,r,3.6796715,0,1,left,first,blue,9,
8087,2,1,0,l,3.6796715,0,1,left,first,blue,9,1
8087,2,1,11860,r,3.6796715,0,1,left,first,blue,9,1
8087,3,2,0,l,3.6796715,0,1,left,first,blue,9,0
8087,3,2,13601,r,3.6796715,0,1,left,first,blue,9,0
8087,4,4,0,l,3.6796715,0,1,left,first,blue,9,
8087,4,4,13033,r,3.6796715,0,1,left,first,blue,9,
8087,5,3,0,l,3.6796715,0,1,left,first,blue,9,0
8087,5,3,13748,r,3.6796715,0,1,left,first,blue,9,0
8087,6,4,0,l,3.6796715,0,1,left,first,blue,9,1
8087,6,4,6987,r,3.6796715,0,1,left,first,blue,9,1
8087,7,7,4929,l,3.6796715,0,1,left,first,blue,9,
8087,7,7,8960,r,3.6796715,0,1,left,first,blue,9,
8087,8,5,4617,l,3.6796715,0,1,left,first,blue,9,1
8087,8,5,8107,r,3.6796715,0,1,left,first,blue,9,1
8087,9,6,0,l,3.6796715,0,1,left,first,blue,9,0
8087,9,6,13601,r,3.6796715,0,1,left,first,blue,9,0
8087,10,10,0,l,3.6796715,0,1,left,first,blue,9,
8087,10,10,13289,r,3.6796715,0,1,left,first,blue,9,
8087,11,7,0,l,3.6796715,0,1,left,first,blue,9,0
8087,11,7,13636,r,3.6796715,0,1,left,first,blue,9,0
8087,12,8,13145,l,3.6796715,0,1,left,first,blue,9,1
8087,12,8,0,r,3.6796715,0,1,left,first,blue,9,1
8087,13,13,0,l,3.6796715,0,1,left,first,blue,9,
8087,13,13,13745,r,3.6796715,0,1,left,first,blue,9,
8088,1,1,3984,l,8.2135525,1,1,right,second,blue,7,
8088,1,1,3472,r,8.2135525,1,1,right,second,blue,7,
8088,2,1,9552,l,8.2135525,1,1,right,second,blue,7,0
8088,2,1,3652,r,8.2135525,1,1,right,second,blue,7,0
8088,3,2,400,l,8.2135525,1,1,right,second,blue,7,1
8088,3,2,11392,r,8.2135525,1,1,right,second,blue,7,1
8088,4,4,3536,l,8.2135525,1,1,right,second,blue,7,
8088,4,4,2800,r,8.2135525,1,1,right,second,blue,7,
8088,5,3,3248,l,8.2135525,1,1,right,second,blue,7,1
8088,5,3,9660,r,8.2135525,1,1,right,second,blue,7,1
8088,6,4,9252,l,8.2135525,1,1,right,second,blue,7,0
8088,6,4,2128,r,8.2135525,1,1,right,second,blue,7,0
8088,7,7,3872,l,8.2135525,1,1,right,second,blue,7,
8088,7,7,4908,r,8.2135525,1,1,right,second,blue,7,
8088,8,5,8644,l,8.2135525,1,1,right,second,blue,7,0
8088,8,5,2768,r,8.2135525,1,1,right,second,blue,7,0
8088,9,6,1352,l,8.2135525,1,1,right,second,blue,7,1
8088,9,6,10412,r,8.2135525,1,1,right,second,blue,7,1
8088,10,10,8532,l,8.2135525,1,1,right,second,blue,7,
8088,10,10,2304,r,8.2135525,1,1,right,second,blue,7,
8088,11,7,2860,l,8.2135525,1,1,right,second,blue,7,1
8088,11,7,8824,r,8.2135525,1,1,right,second,blue,7,1
8088,12,8,8740,l,8.2135525,1,1,right,second,blue,7,0
8088,12,8,2256,r,8.2135525,1,1,right,second,blue,7,0
8088,13,13,4724,l,8.2135525,1,1,right,second,blue,7,
8088,13,13,2128,r,8.2135525,1,1,right,second,blue,7,
8089,1,1,4768,l,8.6406574,1,1,left,first,blue,10,
8089,1,1,5360,r,8.6406574,1,1,left,first,blue,10,
8089,2,1,13481,l,8.6406574,1,1,left,first,blue,10,1
8089,2,1,0,r,8.6406574,1,1,left,first,blue,10,1
8089,3,2,2704,l,8.6406574,1,1,left,first,blue,10,0
8089,3,2,9601,r,8.6406574,1,1,left,first,blue,10,0
8089,4,4,3577,l,8.6406574,1,1,left,first,blue,10,
8089,4,4,6960,r,8.6406574,1,1,left,first,blue,10,
8089,5,3,816,l,8.6406574,1,1,left,first,blue,10,0
8089,5,3,9828,r,8.6406574,1,1,left,first,blue,10,0
8089,6,4,5849,l,8.6406574,1,1,left,first,blue,10,1
8089,6,4,4779,r,8.6406574,1,1,left,first,blue,10,1
8089,7,7,2817,l,8.6406574,1,1,left,first,blue,10,
8089,7,7,8640,r,8.6406574,1,1,left,first,blue,10,
8089,8,5,10560,l,8.6406574,1,1,left,first,blue,10,1
8089,8,5,1147,r,8.6406574,1,1,left,first,blue,10,1
8089,9,6,2192,l,8.6406574,1,1,left,first,blue,10,0
8089,9,6,7921,r,8.6406574,1,1,left,first,blue,10,0
8089,10,10,3216,l,8.6406574,1,1,left,first,blue,10,
8089,10,10,6665,r,8.6406574,1,1,left,first,blue,10,
8089,11,7,1824,l,8.6406574,1,1,left,first,blue,10,0
8089,11,7,11364,r,8.6406574,1,1,left,first,blue,10,0
8089,12,8,5961,l,8.6406574,1,1,left,first,blue,10,1
8089,12,8,6219,r,8.6406574,1,1,left,first,blue,10,1
8089,13,13,1536,l,8.6406574,1,1,left,first,blue,10,
8089,13,13,6176,r,8.6406574,1,1,left,first,blue,10,
8090,1,1,3904,l,10.316222,1,1,right,first,red,13,
8090,1,1,6656,r,10.316222,1,1,right,first,red,13,
8090,2,1,1696,l,10.316222,1,1,right,first,red,13,1
8090,2,1,11491,r,10.316222,1,1,right,first,red,13,1
8090,3,2,8347,l,10.316222,1,1,right,first,red,13,0
8090,3,2,3952,r,10.316222,1,1,right,first,red,13,0
8090,4,4,2992,l,10.316222,1,1,right,first,red,13,
8090,4,4,6816,r,10.316222,1,1,right,first,red,13,
8090,5,3,8571,l,10.316222,1,1,right,first,red,13,0
8090,5,3,3872,r,10.316222,1,1,right,first,red,13,0
8090,6,4,1536,l,10.316222,1,1,right,first,red,13,1
8090,6,4,9747,r,10.316222,1,1,right,first,red,13,1
8090,7,7,7227,l,10.316222,1,1,right,first,red,13,
8090,7,7,5568,r,10.316222,1,1,right,first,red,13,
8090,8,5,128,l,10.316222,1,1,right,first,red,13,1
8090,8,5,12275,r,10.316222,1,1,right,first,red,13,1
8090,9,6,6859,l,10.316222,1,1,right,first,red,13,0
8090,9,6,3456,r,10.316222,1,1,right,first,red,13,0
8090,10,10,3984,l,10.316222,1,1,right,first,red,13,
8090,10,10,8195,r,10.316222,1,1,right,first,red,13,
8090,11,7,11179,l,10.316222,1,1,right,first,red,13,0
8090,11,7,1856,r,10.316222,1,1,right,first,red,13,0
8090,12,8,816,l,10.316222,1,1,right,first,red,13,1
8090,12,8,12515,r,10.316222,1,1,right,first,red,13,1
8090,13,13,4464,l,10.316222,1,1,right,first,red,13,
8090,13,13,8603,r,10.316222,1,1,right,first,red,13,
8092,1,1,4192,l,3.8767967,1,1,left,second,blue,12,
8092,1,1,5520,r,3.8767967,1,1,left,second,blue,12,
8092,2,1,304,l,3.8767967,1,1,left,second,blue,12,0
8092,2,1,10336,r,3.8767967,1,1,left,second,blue,12,0
8092,3,2,11427,l,3.8767967,1,1,left,second,blue,12,1
8092,3,2,288,r,3.8767967,1,1,left,second,blue,12,1
8092,4,4,976,l,3.8767967,1,1,left,second,blue,12,
8092,4,4,7408,r,3.8767967,1,1,left,second,blue,12,
8092,5,3,10144,l,3.8767967,1,1,left,second,blue,12,1
8092,5,3,0,r,3.8767967,1,1,left,second,blue,12,1
8092,6,4,0,l,3.8767967,1,1,left,second,blue,12,0
8092,6,4,1424,r,3.8767967,1,1,left,second,blue,12,0
8093,1,1,2288,l,9.330595,0,1,left,first,blue,9,
8093,1,1,1904,r,9.330595,0,1,left,first,blue,9,
8093,2,1,10723,l,9.330595,0,1,left,first,blue,9,1
8093,2,1,1856,r,9.330595,0,1,left,first,blue,9,1
8093,3,2,3328,l,9.330595,0,1,left,first,blue,9,0
8093,3,2,9691,r,9.330595,0,1,left,first,blue,9,0
8093,4,4,4432,l,9.330595,0,1,left,first,blue,9,
8093,4,4,1267,r,9.330595,0,1,left,first,blue,9,
8093,5,3,0,l,9.330595,0,1,left,first,blue,9,0
8093,5,3,8368,r,9.330595,0,1,left,first,blue,9,0
8093,6,4,9040,l,9.330595,0,1,left,first,blue,9,1
8093,6,4,1648,r,9.330595,0,1,left,first,blue,9,1
8093,7,7,336,l,9.330595,0,1,left,first,blue,9,
8093,7,7,4080,r,9.330595,0,1,left,first,blue,9,
8093,8,5,8960,l,9.330595,0,1,left,first,blue,9,1
8093,8,5,1360,r,9.330595,0,1,left,first,blue,9,1
8093,9,6,1296,l,9.330595,0,1,left,first,blue,9,0
8093,9,6,6320,r,9.330595,0,1,left,first,blue,9,0
8093,10,10,8752,l,9.330595,0,1,left,first,blue,9,
8093,10,10,2112,r,9.330595,0,1,left,first,blue,9,
8093,11,7,0,l,9.330595,0,1,left,first,blue,9,0
8093,11,7,9819,r,9.330595,0,1,left,first,blue,9,0
8093,12,8,6080,l,9.330595,0,1,left,first,blue,9,1
8093,12,8,2416,r,9.330595,0,1,left,first,blue,9,1
8093,13,13,3680,l,9.330595,0,1,left,first,blue,9,
8093,13,13,4064,r,9.330595,0,1,left,first,blue,9,
8094,1,1,12338,l,4.2710471,0,1,right,first,blue,5,
8094,1,1,0,r,4.2710471,0,1,right,first,blue,5,
8094,2,1,1184,l,4.2710471,0,1,right,first,blue,5,1
8094,2,1,10474,r,4.2710471,0,1,right,first,blue,5,1
8094,3,2,4096,l,4.2710471,0,1,right,first,blue,5,0
8094,3,2,5044,r,4.2710471,0,1,right,first,blue,5,0
8094,4,4,0,l,4.2710471,0,1,right,first,blue,5,
8094,4,4,13578,r,4.2710471,0,1,right,first,blue,5,
8094,5,3,6562,l,4.2710471,0,1,right,first,blue,5,0
8094,5,3,0,r,4.2710471,0,1,right,first,blue,5,0
8095,1,1,1990,l,2.5626283,1,1,right,first,blue,6,
8095,1,1,10912,r,2.5626283,1,1,right,first,blue,6,
8095,2,1,0,l,2.5626283,1,1,right,first,blue,6,1
8095,2,1,14030,r,2.5626283,1,1,right,first,blue,6,1
8095,3,2,11526,l,2.5626283,1,1,right,first,blue,6,0
8095,3,2,382,r,2.5626283,1,1,right,first,blue,6,0
8095,4,4,0,l,2.5626283,1,1,right,first,blue,6,
8095,4,4,12688,r,2.5626283,1,1,right,first,blue,6,
8095,5,3,11782,l,2.5626283,1,1,right,first,blue,6,0
8095,5,3,832,r,2.5626283,1,1,right,first,blue,6,0
8095,6,4,134,l,2.5626283,1,1,right,first,blue,6,1
8095,6,4,11598,r,2.5626283,1,1,right,first,blue,6,1
8095,7,7,0,l,2.5626283,1,1,right,first,blue,6,
8095,7,7,11798,r,2.5626283,1,1,right,first,blue,6,
8095,8,5,0,l,2.5626283,1,1,right,first,blue,6,1
8095,8,5,12518,r,2.5626283,1,1,right,first,blue,6,1
8095,9,6,7232,l,2.5626283,1,1,right,first,blue,6,0
8095,9,6,688,r,2.5626283,1,1,right,first,blue,6,0
8095,10,10,6414,l,2.5626283,1,1,right,first,blue,6,
8095,10,10,3696,r,2.5626283,1,1,right,first,blue,6,
8095,11,7,13254,l,2.5626283,1,1,right,first,blue,6,0
8095,11,7,0,r,2.5626283,1,1,right,first,blue,6,0
8095,12,8,422,l,2.5626283,1,1,right,first,blue,6,1
8095,12,8,13630,r,2.5626283,1,1,right,first,blue,6,1
8095,13,13,528,l,2.5626283,1,1,right,first,blue,6,
8095,13,13,8256,r,2.5626283,1,1,right,first,blue,6,
8096,1,1,5632,l,6.8336754,1,1,right,second,red,16,
8096,1,1,5456,r,6.8336754,1,1,right,second,red,16,
8096,2,1,8231,l,6.8336754,1,1,right,second,red,16,0
8096,2,1,2688,r,6.8336754,1,1,right,second,red,16,0
8096,3,2,2544,l,6.8336754,1,1,right,second,red,16,1
8096,3,2,10180,r,6.8336754,1,1,right,second,red,16,1
8096,4,4,4832,l,6.8336754,1,1,right,second,red,16,
8096,4,4,6391,r,6.8336754,1,1,right,second,red,16,
8096,5,3,2368,l,6.8336754,1,1,right,second,red,16,1
8096,5,3,9652,r,6.8336754,1,1,right,second,red,16,1
8096,6,4,9367,l,6.8336754,1,1,right,second,red,16,0
8096,6,4,2880,r,6.8336754,1,1,right,second,red,16,0
8096,7,7,3040,l,6.8336754,1,1,right,second,red,16,
8096,7,7,5312,r,6.8336754,1,1,right,second,red,16,
8096,8,5,8551,l,6.8336754,1,1,right,second,red,16,0
8096,8,5,3344,r,6.8336754,1,1,right,second,red,16,0
8096,9,6,816,l,6.8336754,1,1,right,second,red,16,1
8096,9,6,12271,r,6.8336754,1,1,right,second,red,16,1
8096,10,10,2032,l,6.8336754,1,1,right,second,red,16,
8096,10,10,10615,r,6.8336754,1,1,right,second,red,16,
8096,11,7,2128,l,6.8336754,1,1,right,second,red,16,1
8096,11,7,10212,r,6.8336754,1,1,right,second,red,16,1
8096,12,8,9015,l,6.8336754,1,1,right,second,red,16,0
8096,12,8,2973,r,6.8336754,1,1,right,second,red,16,0
8096,13,13,5183,l,6.8336754,1,1,right,second,red,16,
8096,13,13,7093,r,6.8336754,1,1,right,second,red,16,
8097,1,1,10506,l,3.2525668,1,1,left,second,red,3,
8097,1,1,1376,r,3.2525668,1,1,left,second,red,3,
8097,2,1,1584,l,3.2525668,1,1,left,second,red,3,0
8097,2,1,9650,r,3.2525668,1,1,left,second,red,3,0
8097,3,2,10314,l,3.2525668,1,1,left,second,red,3,1
8097,3,2,1680,r,3.2525668,1,1,left,second,red,3,1
8097,4,4,2098,l,3.2525668,1,1,left,second,red,3,
8097,4,4,1264,r,3.2525668,1,1,left,second,red,3,
8097,5,3,752,l,3.2525668,1,1,left,second,red,3,1
8097,5,3,250,r,3.2525668,1,1,left,second,red,3,1
8097,6,4,1152,l,3.2525668,1,1,left,second,red,3,0
8097,6,4,9938,r,3.2525668,1,1,left,second,red,3,0
8097,7,7,2176,l,3.2525668,1,1,left,second,red,3,
8097,7,7,6538,r,3.2525668,1,1,left,second,red,3,
8097,8,5,672,l,3.2525668,1,1,left,second,red,3,0
8097,8,5,8978,r,3.2525668,1,1,left,second,red,3,0
8098,1,1,4976,l,4.1724844,0,0,left,first,red,1,
8098,1,1,7024,r,4.1724844,0,0,left,first,red,1,
8098,2,1,13688,l,4.1724844,0,0,left,first,red,1,1
8098,2,1,0,r,4.1724844,0,0,left,first,red,1,1
8098,3,2,624,l,4.1724844,0,0,left,first,red,1,0
8098,3,2,9920,r,4.1724844,0,0,left,first,red,1,0
8098,4,4,3408,l,4.1724844,0,0,left,first,red,1,
8098,4,4,4480,r,4.1724844,0,0,left,first,red,1,
8098,5,3,0,l,4.1724844,0,0,left,first,red,1,0
8098,5,3,11440,r,4.1724844,0,0,left,first,red,1,0
8098,6,4,13720,l,4.1724844,0,0,left,first,red,1,1
8098,6,4,0,r,4.1724844,0,0,left,first,red,1,1
8098,7,7,10032,l,4.1724844,0,0,left,first,red,1,
8098,7,7,1488,r,4.1724844,0,0,left,first,red,1,
8098,8,5,13400,l,4.1724844,0,0,left,first,red,1,1
8098,8,5,288,r,4.1724844,0,0,left,first,red,1,1
8098,9,6,464,l,4.1724844,0,0,left,first,red,1,0
8098,9,6,10816,r,4.1724844,0,0,left,first,red,1,0
8098,10,10,6400,l,4.1724844,0,0,left,first,red,1,
8098,10,10,1104,r,4.1724844,0,0,left,first,red,1,
8098,11,7,0,l,4.1724844,0,0,left,first,red,1,0
8098,11,7,12880,r,4.1724844,0,0,left,first,red,1,0
8098,12,8,6600,l,4.1724844,0,0,left,first,red,1,1
8098,12,8,4240,r,4.1724844,0,0,left,first,red,1,1
8098,13,13,5920,l,4.1724844,0,0,left,first,red,1,
8098,13,13,0,r,4.1724844,0,0,left,first,red,1,
8099,2,1,10266,l,2.4640658,0,0,right,second,blue,8,0
8099,2,1,0,r,2.4640658,0,0,right,second,blue,8,0
8099,3,2,6258,l,2.4640658,0,0,right,second,blue,8,1
8099,3,2,0,r,2.4640658,0,0,right,second,blue,8,1
8099,5,3,768,l,2.4640658,0,0,right,second,blue,8,1
8099,5,3,3344,r,2.4640658,0,0,right,second,blue,8,1
8099,6,4,13178,l,2.4640658,0,0,right,second,blue,8,0
8099,6,4,0,r,2.4640658,0,0,right,second,blue,8,0
8099,7,7,10960,l,2.4640658,0,0,right,second,blue,8,
8099,7,7,1090,r,2.4640658,0,0,right,second,blue,8,
8099,8,5,9546,l,2.4640658,0,0,right,second,blue,8,0
8099,8,5,0,r,2.4640658,0,0,right,second,blue,8,0
8099,9,6,4706,l,2.4640658,0,0,right,second,blue,8,1
8099,9,6,0,r,2.4640658,0,0,right,second,blue,8,1
8099,10,10,2720,l,2.4640658,0,0,right,second,blue,8,
8099,10,10,0,r,2.4640658,0,0,right,second,blue,8,
8099,11,7,2800,l,2.4640658,0,0,right,second,blue,8,1
8099,11,7,6306,r,2.4640658,0,0,right,second,blue,8,1
8099,12,8,7072,l,2.4640658,0,0,right,second,blue,8,0
8099,12,8,2362,r,2.4640658,0,0,right,second,blue,8,0
8099,13,13,3568,l,2.4640658,0,0,right,second,blue,8,
8099,13,13,5216,r,2.4640658,0,0,right,second,blue,8,
8100,1,1,0,l,2.8583162,0,0,left,first,blue,9,
8100,1,1,10466,r,2.8583162,0,0,left,first,blue,9,
8100,2,1,11210,l,2.8583162,0,0,left,first,blue,9,1
8100,2,1,106,r,2.8583162,0,0,left,first,blue,9,1
8100,3,2,4962,l,2.8583162,0,0,left,first,blue,9,0
8100,3,2,6514,r,2.8583162,0,0,left,first,blue,9,0
8100,4,4,10768,l,2.8583162,0,0,left,first,blue,9,
8100,4,4,1050,r,2.8583162,0,0,left,first,blue,9,
8100,5,3,7986,l,2.8583162,0,0,left,first,blue,9,0
8100,5,3,384,r,2.8583162,0,0,left,first,blue,9,0
8100,6,4,12266,l,2.8583162,0,0,left,first,blue,9,1
8100,6,4,0,r,2.8583162,0,0,left,first,blue,9,1
8100,7,7,1776,l,2.8583162,0,0,left,first,blue,9,
8100,7,7,2368,r,2.8583162,0,0,left,first,blue,9,
8100,11,7,11328,l,2.8583162,0,0,left,first,blue,9,0
8100,11,7,1346,r,2.8583162,0,0,left,first,blue,9,0
8100,12,8,12890,l,2.8583162,0,0,left,first,blue,9,1
8100,12,8,0,r,2.8583162,0,0,left,first,blue,9,1
8100,13,13,5394,l,2.8583162,0,0,left,first,blue,9,
8100,13,13,0,r,2.8583162,0,0,left,first,blue,9,
8102,1,1,3712,l,5.7166324,0,1,left,first,red,1,
8102,1,1,2480,r,5.7166324,0,1,left,first,red,1,
8102,2,1,8903,l,5.7166324,0,1,left,first,red,1,1
8102,2,1,512,r,5.7166324,0,1,left,first,red,1,1
8102,3,2,5024,l,5.7166324,0,1,left,first,red,1,0
8102,3,2,3504,r,5.7166324,0,1,left,first,red,1,0
8102,4,4,2336,l,5.7166324,0,1,left,first,red,1,
8102,4,4,224,r,5.7166324,0,1,left,first,red,1,
8102,5,3,2591,l,5.7166324,0,1,left,first,red,1,0
8102,5,3,2576,r,5.7166324,0,1,left,first,red,1,0
8102,6,4,14100,l,5.7166324,0,1,left,first,red,1,1
8102,6,4,0,r,5.7166324,0,1,left,first,red,1,1
8102,7,7,1648,l,5.7166324,0,1,left,first,red,1,
8102,7,7,0,r,5.7166324,0,1,left,first,red,1,
8102,8,5,0,l,5.7166324,0,1,left,first,red,1,1
8102,8,5,1024,r,5.7166324,0,1,left,first,red,1,1
8102,9,6,336,l,5.7166324,0,1,left,first,red,1,0
8102,9,6,2847,r,5.7166324,0,1,left,first,red,1,0
8102,10,10,1504,l,5.7166324,0,1,left,first,red,1,
8102,10,10,416,r,5.7166324,0,1,left,first,red,1,
8102,11,7,0,l,5.7166324,0,1,left,first,red,1,0
8102,11,7,2623,r,5.7166324,0,1,left,first,red,1,0
8102,12,8,6855,l,5.7166324,0,1,left,first,red,1,1
8102,12,8,4125,r,5.7166324,0,1,left,first,red,1,1
8102,13,13,2304,l,5.7166324,0,1,left,first,red,1,
8102,13,13,192,r,5.7166324,0,1,left,first,red,1,
8103,1,1,1535,l,5.7166324,0,1,right,second,blue,7,
8103,1,1,9072,r,5.7166324,0,1,right,second,blue,7,
8103,2,1,8327,l,5.7166324,0,1,right,second,blue,7,0
8103,2,1,2688,r,5.7166324,0,1,right,second,blue,7,0
8103,3,2,0,l,5.7166324,0,1,right,second,blue,7,1
8103,3,2,12415,r,5.7166324,0,1,right,second,blue,7,1
8103,4,4,5376,l,5.7166324,0,1,right,second,blue,7,
8103,4,4,4736,r,5.7166324,0,1,right,second,blue,7,
8103,5,3,0,l,5.7166324,0,1,right,second,blue,7,1
8103,5,3,12799,r,5.7166324,0,1,right,second,blue,7,1
8103,6,4,8807,l,5.7166324,0,1,right,second,blue,7,0
8103,6,4,1520,r,5.7166324,0,1,right,second,blue,7,0
8103,7,7,6111,l,5.7166324,0,1,right,second,blue,7,
8103,7,7,4272,r,5.7166324,0,1,right,second,blue,7,
8103,8,5,13735,l,5.7166324,0,1,right,second,blue,7,0
8103,8,5,0,r,5.7166324,0,1,right,second,blue,7,0
8103,9,6,0,l,5.7166324,0,1,right,second,blue,7,1
8103,9,6,11615,r,5.7166324,0,1,right,second,blue,7,1
8103,10,10,4176,l,5.7166324,0,1,right,second,blue,7,
8103,10,10,2688,r,5.7166324,0,1,right,second,blue,7,
8103,11,7,544,l,5.7166324,0,1,right,second,blue,7,1
8103,11,7,12367,r,5.7166324,0,1,right,second,blue,7,1
8103,12,8,13175,l,5.7166324,0,1,right,second,blue,7,0
8103,12,8,0,r,5.7166324,0,1,right,second,blue,7,0
8103,13,13,5103,l,5.7166324,0,1,right,second,blue,7,
8103,13,13,2256,r,5.7166324,0,1,right,second,blue,7,
8104,1,1,5264,l,9.1006165,0,1,right,first,blue,6,
8104,1,1,2192,r,9.1006165,0,1,right,first,blue,6,
8104,2,1,9568,l,9.1006165,0,1,right,first,blue,6,1
8104,2,1,3831,r,9.1006165,0,1,right,first,blue,6,1
8104,3,2,10164,l,9.1006165,0,1,right,first,blue,6,0
8104,3,2,2816,r,9.1006165,0,1,right,first,blue,6,0
8104,4,4,4304,l,9.1006165,0,1,right,first,blue,6,
8104,4,4,1696,r,9.1006165,0,1,right,first,blue,6,
8104,5,3,7807,l,9.1006165,0,1,right,first,blue,6,0
8104,5,3,4304,r,9.1006165,0,1,right,first,blue,6,0
8104,6,4,10343,l,9.1006165,0,1,right,first,blue,6,1
8104,6,4,2512,r,9.1006165,0,1,right,first,blue,6,1
8104,7,7,7280,l,9.1006165,0,1,right,first,blue,6,
8104,7,7,2885,r,9.1006165,0,1,right,first,blue,6,
8104,8,5,2688,l,9.1006165,0,1,right,first,blue,6,1
8104,8,5,10551,r,9.1006165,0,1,right,first,blue,6,1
8104,9,6,7136,l,9.1006165,0,1,right,first,blue,6,0
